id_contrato,anio,entidad,subtipo_cps,rol_objeto,senales_familia,descripcion_del_proceso,url_secop,version_clasificacion,decision_cps_manual,subtipo_manual,evidencia_url,revisor,fecha_revision
CO1.PCCNTR.2858579,2021,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN; PARA APOYAR EN LA ORGANIZACIÓN DE LOS DOCUMENTOS GENERADOS DESDE LA DEPENDENCIA Y EN LAS DIFERENTES ACTIVIDADES ADELANTADAS EN LA SECRETARÍA DE INFRAESTRUCTURA EN DESARROLLO DEL PROYECTO DE FORTALECIMIENTO INSTITUCIONAL Y MEJORAMIENTO CONTINUO DE LOS PR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2254406&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2971067,2021,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Apoyo a la gestión,,PRESTACION DE SERVICIOS COMO TECNOLOGA EN CONTABILIDAD FINANCIERA PARA BRINDAR APOYO EN EL AREA ADMINISTRATIVA Y FINANCIERA DE LA SECRETARIA DE EDUCACION EN DESARROLLO DEL PROYECTO IMPLEMENTACIÓN DE ESTRATEGIAS PARA GARANTIZAR EL FUNCIONAMIENTO DE LOS ESTABLECIMIENTOS EDUCATIVOS DEL SECTOR EDUCATIVO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2345187&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2975979,2021,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA FORTALECER LAS ACTIVIDADES ADMINISTRATIVAS DESDE EL GRUPO DE INSPECCIONES Y COMISARIAS EN DESARROLLO DEL PROYECTO FORTALECIMIENTO TECNICO JURIDICO Y ADMINISTRATIVO DE LA SECRETARIA DEL INTERIOR DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2347659&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3010800,2021,Alcaldía Distrital de Barrancabermeja,Apoyo a la gestión,Sin rol,,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA FORTALECER LOS PROCESOS DE PARTICIPACION SOCIOECONOMICAS DE LOS PESCADORES ARTESANALES Y SUS ORGANIZACIONES EN EL DESARROLLO DE INICIATIVAS DE GENERACION DE INGRESOS A LAS FAMILIAS QUE VIVEN DE LA ACTIVIDAD PESQUERA ARTESANAL EN EL DISTRITO DE BARRA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2375844&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2502823,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACION DE SERVICIOS PROFESIONALES COMO ADMINISTRADORA DE EMPRESAS ESPECIALIZADA PARA APOYAR LA ORGANIZACION Y EJECUCION DE LAS ACCIONES NECESARIAS AL SECTOR EMPRESARIAL Y A LOS PROCESOS DE LA SECRETARIA DE EMPRENDIMIENTO DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1965967&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2540351,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÒN DE SERVICIOS PROFESIONALES COMO INGENIERO AMBIENTAL; PARA BRIDAR APOYO AL FORTALECIMIENTO DE LA POLÌTICA DE PLANEACIÒN INSTITUCIONAL DEL MIPG; DESDE LA SECRETARIA DE INFRAESTRUCTURA; EN DESARROLLO DEL PROYECTO FORTALECIMIENTO INSTITUCIONAL Y MEJORAMIENTO CONTINUO DE LOS PROCESOS Y LAS POL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1996088&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2563613,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR LOS SERVICIOS PROFESIONALES COMO CONTADOR PARA APOYAR EN LA SUPERVISION; CONTROL Y SEGUIMIENTO EN EL AREA CONTABLE Y ADMINISTRATIVO QUE SE DESARROLLE EN EL GRUPO DE ADULTO MAYOR; EN EL MARCO DEL PROYECTO DE APOYO Y ATENCION A LAS PERSONAS ADULTAS MAYORES DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2014307&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2563791,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR LOS SERVICIOS PROFESIONALES COMO ABOGADO(A) PARA APOYAR EN LOS PROCESOS ADMINISTRATIVOS Y JURIDICOS NECESARIOS PARA EL FUNCIONAMIENTO DEL GRUPO DEL ADULTO MAYOR; EN EL MARCO DEL PROYECTO DE APOYO Y ATENCION A LAS PERSONAS ADULTAS MAYORES DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2014718&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2671569,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES EN NEGOCIOS INTERNACIONALES ESPECIALISTA PARA APOYAR EL ÁREA DE PROYECTOS DE LA SECRETARÍA DE EDUCACIÓN EDUCACION EN DESARROLLO DEL PROYECTO IMPLEMENTACIÓN DE ESTRATEGIAS PARA GARANTIZAR EL FUNCIONAMIENTO DE LOS ESTABLECIMIENTOS EDUCATIVOS DEL SECTOR EDUCATIVO O,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2098740&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2707699,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,obra,PRESTACION DE SERVICIOS COMO ARQUITECTO ESPECIALISTA PARA LA ASESORIA TECNICA Y OPERATIVA DE LOS PROCESOS Y PROYECTOS ESTRATEGICOS DEL DISTRITO DE BARRANCABERMEJA EN DESARROLLO DEL PROYECTO CONSTRUCCION DE LAS OBRAS DEL MALECOM; MERCADO GASTRONOMICO; CENTRO BIT; OBRAS ADICCIONALES EN EL CORREDOR Y A,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2128337&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2806386,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO LICENCIADO EN LENGUA CASTELLANA PARA APOYAR EL AREA DE CALIDAD EDUCATIVA DE LA SECRETARÍA DE EDUCACIÓN EN DESARROLLO DEL PROYECTO IMPLEMENTACIÓN DE ESTRATEGIAS PARA GARANTIZAR EL FUNCIONAMIENTO DE LOS ESTABLECIMIENTOS EDUCATIVOS DEL SECTOR EDUCATIVO OFICIAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2210377&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2812886,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ADMINISTRADORA DE EMPRESAS ESPECIALIZADA PARA APOYAR LA ORGANIZACIÓN Y EJECUCIÓN DE LAS ACCIONES EN EL MARCO DE LA REACTIVACIÓN ECONÓMICA; EL FORTALECIMIENTO EMPRESARIAL Y DAR RESPUESTA A LAS NECESIDADES DE LOS SECTORES ECONÓMICOS CON LA OFERTA INSTITUCIONA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2216424&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2829269,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR SUS SERVICIOS PROFESIONALES COMO INGENIERO INDUSTRIAL PARA LA FORMULACION Y SEGUIMIENTO A PROYECTOS; PROCESOS; ELABORACION DE PROPUESTAS ARTISITICAS Y CULTURALES Y DEMAS ACTIVIDADES ADMINISTRATIVAS; MISIONALES Y ESTRATEGICAS DE LA SECRETARIA DE CULTURA; TURISMO Y PATRIMONIO.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2230401&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2833555,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO PSICÓLOGO PARA EL ACOMPAÑAMIENTO Y FORTALECIMIENTO DEL CONSEJO MUNICIPAL DE DESARROLLO RURAL  CMDR Y CONSEJO MUNICIPAL DE PESCA Y  PISCICULTURA CMPAYP EN EL MARCO DEL PROYECTO FORTALECIMIENTO DE LAS INSTANCIA DE PARTICIPACIÓN CIUDADANA DEL SECTOR AGROPECUAR,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2232912&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2835807,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR SERVICIOS PROFESIONALES COMO INGENIERO DE SISTEMAS PARA APOYAR LAS ACTIVIDADES DEL PROYECTO IMPLEMENTACIÓN DE ACCIONES DE LA POLÍTICA DE GOBIERNO DIGITAL DEL DISTRITO; BARRANCABERMEJA (TRAMITES Y SERVICIOS EN LINEA),https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2234473&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2849693,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR LOS SERVICIOS PROFESIONALES COMO ADMINISTRADOR DE EMPRESAS; PARA ACOMPAÑAR Y APOYAR EN LOS PROCESOS ADMINISTRATIVOS Y TÉCNICOS QUE SE IMPLEMENTEN EN LOS DIFERENTES GRUPOS DE LA SECRETARÍA DE ADULTO MAYOR JUVENTUD E INCLUSIÓN SOCIAL EN DESARROLLO DEL PROYECTO DE FORTALECIMIENTO INSTITUCIONAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2247611&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2859634,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,obra,PRESTACION DE SERVICIOS COMO INGENIERO INDUSTRIAL PARA EL SEGUIMIENTO Y TABULACION DE INFORMACION EN DESARROLLO DEL PROYECTO CONSTRUCCION DE LAS OBRAS DEL MALECON MERCADO GASTRONOMICO; CENTRO BIT; OBRAS ADICCIONALES EN EL CORREDOR Y ACCIONES COMPLEMENTARIAS DE GESTION APOYO Y SEGUIMIENTO.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2254487&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2880331,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR LOS SERVICIOS PROFESIONALES COMO ABOGADO ESPECIALIZADO PARA BRINDAR APOYO JURÍDICO Y ADMINISTRATIVO EN LOS PROCESOS Y TRAMITES QUE SE GENERAN EN LOS DIFERENTES GRUPOS EN EL MARCO DEL PROYECTO FORTALECIMIENTO TÉCNICO; JURÍDICO Y ADMINISTRATIVO DE LA SECRETARÍA DEL ADULTO MAYOR; JUVENTUD E INC,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2271636&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2934973,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR LOS SERVICIOS PROFESIONALES COMO POLITOLOGO PARA APOYAR EN LOS DIFERENTES PROCESOS ADMINISTRATIVOS Y TECNICOS DEL GRUPO DE JUVENTUDES Y DEMAS ACTIVIDADES DE LA SECRETARIA; EN EL MARCO DEL PROYECTO FORTALECIMIENTO TECNICO; JURIDICA Y ADMINISTRATIVO DE LA SECRETARIA DEL ADULTO MAYOR; JUVENTUD,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2315708&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2976981,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,obra,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO POLITÓLOGO PARA EL APOYO AL PROCESO DE FORMULACIÓN Y ESTRUCTURACIÓN DE LOS LINEAMIENTOS BÁSICOS PARA LA CONSTRUCCIÓN DE LA POLÍTICA PÚBLICA AGROPECUARIA Y PESQUERA DE LA SECRETARÍA DE AGRICULTURA PESCA Y DESARROLLO RURAL EN DESARROLLO DEL PROYECTO DE FORTAL,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2348816&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2977730,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO NUTRICIONISTA; PARA REALIZAR Y FORTALECER LAS ACCIONES QUE BUSCAN PROPENDER POR LA SEGURIDAD ALIMENTARIA Y NUTRICIONAL CON EL FIN DE ASEGURAR LA SALUD DE LAS PERSONAS; ASÌ COMO APOYAR LAS ACCIONES DE SALUD PÚBLICA NECESARIAS PARA LA CONTENCIÓN Y EFECTOS DE,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2349139&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3096493,2021,Alcaldía Distrital de Barrancabermeja,Profesional,Profesional,,PRESTAR SERVICIOS PROFESIONALES COMO CONTADOR  PÚBLICO EN  LAS DIVERSAS ACTIVIDADES CONTABLES Y FINANCIERAS QUE PERMITAN EL BUEN DESARROLLO DE LOS FINES MISIONALES  DE LA SECRETARÍA DE ESPACIO PÚBLICO Y CONTROL EN DESARROLLO DEL PROYECTO DE FORTALECIMIENTO INSTITUCIONAL Y MEJORAMIENTO CONTINUO DE LO,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2443619&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.2965690,2021,Alcaldía Distrital de Barrancabermeja,Sin evidencia,Sin rol,obra,SERVICIO DE AVALUO PARA INMUEBLES PARA ADQUISICIÓN EN DESARROLLO DEL PROYECTO ESTUDIOS Y DISEÑOS PARA LA CONSTRUCCION DE UN MERCADO PESQUERO EN EL SECTOR LA RAMPA DENTRO DE LOS PROYECTOS ESTRATEGICOS DEL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2287477&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3263670,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,Sin Descripcion,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2579769&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3277813,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PROFESIONALES COMO ENFERMERO; PARA BRINDAR APOYO Y FORTALECER LAS ACCIONES Y/O ACTIVIDADES DE LA DIMENSIÓN SALUD PÚBLICA EN EMERGENCIAS Y DESASTRES DEL PDSP; EN DESARROLLO DEL PROYECTO FORTALECIMIENTO DEL SISTEMA DE EMERGENCIAS Y DESASTRES EN SALUD DEL DISTRITO DE BARRANCABERMEJA; DEPARTAMENTO DE SA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2592188&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3284051,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN DE TOPOGRAFÍA PARA OTROS SERVICIOS PROFESIONALES; TÉCNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO PAVIMENTACIÓN Y MEJORAMIENTO VÍAS VEHICULARES EN LOS DIFERENTES SECTORES DEL DISTRITO DE BARRANCABERMEJA; SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2597742&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3295597,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTAR SERVICIOS COMO TECNOLOGOEN ADMINISTRACIÓN FINANACIERA PARA BRINDAR APOYO EN EL DESARROLLO DE LAS ACTIVIDADES EN EL MARCO DEL PROYECTO APOYO A LA PROMOCIÓN DE ENTORNOS SEGUROS PARA LA CONVIVENCIA Y SEGURIDAD CIUDADANA EN EL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2607439&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3296921,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN DE TOPOGRAFÍA PARA OTROS SERVICIOS PROFESIONALES; TÉCNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO PAVIMENTACIÓN Y MEJORAMIENTO VÍAS VEHICULARES EN LOS DIFERENTES SECTORES DEL DISTRITO DE BARRANCABERMEJA; SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2608239&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3306890,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS PROFESIONALES UNIVERSITARIOS EN COMERCIO EXTERIOR; PARA BRINDAR APOYO Y ACOMPAÑAMIENTO EN LOS PROCESOS DE PLANEACION; MEJORA Y SEGUIMIENTO DE LAS ACTIVIDADES ESTABLECIDAS DENTRO DEL PROYECTO DE APOYO A LA GESTIÓN TÉCNICA Y PROFESIONAL DEL SECTOR AMBIENTALEN LA VIGENCIA 2022 E,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2617730&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3320854,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVICIOS COMO A LA GESTIÓN PARA LAS DIFERENTES ACTIVIDADES ADMINISTRATIVAS QUE SE REQUIERAN DESDE EL FORCAP DE LA ALCALDIA DISTRITAL DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2628221&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3321657,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADORA CON ÉNFASIS ORGANIZACIONAL PARA APOYAR EL MANEJO ADMINISTRATIVO QUE SE DESARROLLA DESDE LA SECRETARÍA DE RECURSO FÍSICO DEL DISTRITO DE BARRANCABERMEJA  EN EL MARCO DEL FORTALECIMIENTO INSTITUCIONAL PARA EL APOYO A LA GESTIÓN ADMINISTRATIVA Y F,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2628749&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3368058,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO GEOGRAFO PARA BRINDAR APOYO EN LOS PROCESOS DE ELABORACIÓN; REVISION Y SEGUIMIENTO A LOS SISTEMAS DE GESTION GEOGRAFICA DENTRO DEL PROYECTO DE APOYO A LA GESTIÓN TÉCNICA Y PROFESIONAL DEL SECTOR AMBIENTAL EN LA VIGENCIA 2022 EN EL DISTRITO DE BARRANCABERME,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2667751&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3426280,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA OTROS SERVICIOS PROFESIONALES TECNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO PAVIMENTACION Y MEJORAMIENTO VIAS VEHICULARES EN LOS DIFERENTES SECTORES DEL DISTRITO DE BARRANCABERMEJA; SANTANDER.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2715389&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3443206,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,Sin Descripcion,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2727236&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3454096,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,Sin Descripcion,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2737591&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3457987,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,Sin Descripcion,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2740434&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3458872,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS COMO APOYO A LA GESTIÓN DE TOPOGRAFÍA PARA OTROS SERVICIOS PROFESIONALES; TÉCNICOS Y EMPRESARIALES EN DESARROLLO DEL PROYECTO PAVIMENTACIÓN Y MEJORAMIENTO VÍAS VEHICULARES EN LOS DIFERENTES SECTORES DEL DISTRITO DE BARRANCABERMEJA; SANTANDER,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2741433&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3468531,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,Sin Descripcion,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2748950&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3475393,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACION DE SERVCIOS COMO APOYOA LA GESTION EN ACTIVIDADES DIRIGIDAS AL USO ADECUADO DE LOS ENTORNOS SEGUROS EN EL MARCO DEL PROYECTO APOYO A LA PROMOCION DE ENTORNOS SEGUROS PARA LA CONVIVENCIA Y SEGURIDAD CIUDADANA EN EL DISTRITO DE BARRANCABERMEJA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2754993&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3489422,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,Sin Descripcion,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2754806&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3502871,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION ADMINISTRATIVA Y LABORES SECRETARIALES PARA OTROS SERVICIOS PROFESIONALES; TÉCNICOS Y EMPRESARIALES N.C.P. EN DESARROLLO DEL PROYECTO PAVIMENTACIÓN Y MEJORAMIENTO VÍAS VEHICULARES EN LOS DIFERENTES SECTORES DEL DISTRITO DE BARRANCABERMEJA; SANTANDER.,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2775457&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3514849,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTACIÓN DE SERVICIOS PROFEDSIONALES COMO ADMINISTRDOR DE EMPRESAS PARA APOYAR LAS DIFERENTES ACTIVIDADES DESARROLLADAS POR LA ALCADÍA DISTRITAL DE BARRANCABERMEJA EN MARCO DEL PROYECTO FORTALECIMIENTO INSTITUCIONAL Y MEJORAMIENTO CONTINUO DE LOS PROCESOS Y LAS POLÍTICAS DE GESTIÓN Y DESEMPEÑO INS,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2785714&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3523660,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTAR SUS SERVICIOS EN FORMACION E INICIACION MUSICAL DE A LA POBLACION EN DESARROLLO DEL PROGRAMA DE ESCUELAS DE FORMACION ARTISTICA Y CULTURAL DE LA SECRETARIA DE CULTURA TURISMO Y PATRIMONIO DEL DISTRITO DE BARRANCABERMEJA MEDIANTE LAS ACTIVIDADES DEL PROYECTO APOYO AL DESARROLLO DE ACCIONES PA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2792106&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
CO1.PCCNTR.3525919,2022,Alcaldía Distrital de Barrancabermeja,Ambiguo,Sin rol,,PRESTAR SUS SERVICIOS EN FORMACION E INICIACION MUSICAL DE A LA POBLACION EN DESARROLLO DEL PROGRAMA DE ESCUELAS DE FORMACION ARTISTICA Y CULTURAL DE LA SECRETARIA DE CULTURA TURISMO Y PATRIMONIO DEL DISTRITO DE BARRANCABERMEJA MEDIANTE LAS ACTIVIDADES DEL PROYECTO APOYO AL DESARROLLO DE ACCIONES PA,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2793415&isFromPublicArea=True&isModal=true&asPopupView=true,03.v2.1,,,,,
